diametro_pistao_mm,tipo_amortecimento,protecao_especial,clamping_unit,posicao_instalacao,horas_operacao,manutencao_realizada,curso_mm,modelo_cilindro,temperatura_ambiente_C,pressao_operacao_bar,velocidade_pistao_mm_s,pressao_entrada_sensor_bar,pressao_saida_sensor_bar,sensor_umidade_pct,vibracao_mm_s,delta_pressao_bar,vazamento_detectado,umidade_interna_detectada,desgaste_detectado,falha
25,PPV,R8,False,Horizontal,978,True,56,DSNU-25-56-PPV-A,32.1,3.16,306.5,3.22,2.9530000000000003,4.84,3.89,0.2669999999999999,False,False,False,0
50,P,Nenhuma,True,Horizontal,316,True,251,DSNU-50-251-P-A,24.9,7.86,680.9,8.030000000000001,7.897000000000001,2.12,0.93,0.133,False,False,False,0
8,PPS,R8,True,Horizontal,1133,True,100,DSNU-8-100-PPS-A,31.7,6.12,78.5,6.3,6.0809999999999995,3.86,2.73,0.2190000000000003,False,False,False,0
12,PPV,Nenhuma,False,Horizontal,311,True,135,DSNU-12-135-PPV-A,20.4,2.4,603.4,2.59,2.222,0.11,1.22,0.3679999999999999,False,False,False,0
8,P,Nenhuma,False,Horizontal,980,True,59,DSNU-8-59-P-A,45.9,3.27,89.8,3.37,3.169,3.52,1.58,0.20100000000000007,False,False,False,0
63,PPS,R3,False,Inclinada,654,True,257,DSNU-63-257-PPS-A,1.1,7.65,629.9,7.800000000000001,7.497000000000001,0.01,2.49,0.30299999999999994,False,False,False,0
10,P,Nenhuma,True,Inclinada,919,True,75,DSNU-10-75-P-A,-3.3,7.61,792.8,7.760000000000001,7.385000000000001,1.88,2.5,0.375,False,False,False,0
16,PPV,Nenhuma,False,Horizontal,498,True,129,DSNU-16-129-PPV-A,-1.8,2.14,617.2,2.17,1.851,4.82,0.87,0.31899999999999995,False,False,False,0
40,PPV,Nenhuma,False,Horizontal,550,True,142,DSNU-40-142-PPV-A,50.8,2.68,719.9,2.83,2.588,4.6,1.7,0.242,False,False,False,0
50,P,Nenhuma,True,Vertical,35,True,289,DSNU-50-289-P-A,16.1,6.09,655.6,6.17,6.116,3.74,1.15,0.05400000000000027,False,False,False,0
63,PPS,Nenhuma,False,Horizontal,582,True,309,DSNU-63-309-PPS-A,4.3,9.31,120.1,9.51,9.208,0.74,1.62,0.3019999999999996,False,False,False,0
63,PPS,Nenhuma,True,Vertical,1057,True,476,DSNU-63-476-PPS-A,14.4,4.49,384.1,4.5200000000000005,4.375000000000001,4.86,2.73,0.14499999999999957,False,False,False,0
8,PPV,R3,False,Inclinada,666,True,90,DSNU-8-90-PPV-A,45.8,3.46,185.1,3.57,3.355,0.84,3.06,0.21499999999999986,False,False,False,0
40,P,Nenhuma,False,Vertical,365,True,208,DSNU-40-208-P-A,12.2,8.99,506.1,9.17,8.938,2.18,3.98,0.23199999999999932,False,False,False,0
20,PPV,R3,False,Inclinada,233,True,4,DSNU-20-4-PPV-A,9.9,7.16,187.4,7.3,7.0649999999999995,4.41,1.32,0.23500000000000032,False,False,False,0
12,P,Nenhuma,False,Vertical,194,True,179,DSNU-12-179-P-A,13.2,2.67,28.2,2.6799999999999997,2.5039999999999996,2.26,2.25,0.17600000000000016,False,False,False,0
16,PPS,R8,True,Inclinada,1018,True,82,DSNU-16-82-PPS-A,58.4,8.49,579.0,8.5,8.437,1.55,1.4,0.06300000000000061,False,False,False,0
50,PPV,Nenhuma,True,Horizontal,878,True,268,DSNU-50-268-PPV-A,-1.9,1.36,565.5,1.4100000000000001,1.076,0.34,1.4,0.3340000000000001,False,False,False,0
40,PPS,R3,False,Inclinada,682,True,453,DSNU-40-453-PPS-A,7.5,1.42,754.8,1.5999999999999999,1.442,0.59,1.4,0.15799999999999992,False,False,False,0
10,P,Nenhuma,True,Inclinada,1103,True,64,DSNU-10-64-P-A,48.7,3.01,213.2,3.21,3.081,3.84,0.77,0.129,False,False,False,0
10,PPS,Nenhuma,False,Vertical,331,True,37,DSNU-10-37-PPS-A,5.9,1.27,659.6,1.28,0.9450000000000001,4.4,2.47,0.33499999999999996,False,False,False,0
12,P,R3,False,Inclinada,183,True,102,DSNU-12-102-P-A,-4.9,5.28,315.7,5.430000000000001,5.245000000000001,3.54,1.97,0.1849999999999996,False,False,False,0
25,PPS,Nenhuma,False,Horizontal,392,True,457,DSNU-25-457-PPS-A,-9.6,8.44,447.9,8.61,8.535,2.65,0.59,0.07499999999999929,False,False,False,0
12,PPV,Nenhuma,False,Inclinada,1186,True,40,DSNU-12-40-PPV-A,40.2,2.17,447.7,2.2399999999999998,2.1189999999999998,4.91,3.41,0.121,False,False,False,0
25,PPV,Nenhuma,False,Inclinada,537,True,123,DSNU-25-123-PPV-A,26.3,8.16,529.7,8.32,8.015,4.39,1.52,0.3049999999999997,False,False,False,0
63,PPS,Nenhuma,True,Vertical,31,True,140,DSNU-63-140-PPS-A,21.0,7.78,322.3,7.8100000000000005,7.729,2.76,2.83,0.0810000000000004,False,False,False,0
40,PPV,A6,False,Inclinada,51,True,491,DSNU-40-491-PPV-A,54.3,8.06,203.4,8.18,7.83,0.57,2.88,0.34999999999999964,False,False,False,0
8,PPS,Nenhuma,False,Vertical,1197,True,84,DSNU-8-84-PPS-A,16.5,9.03,730.5,9.209999999999999,9.052,3.55,2.89,0.15799999999999947,False,False,False,0
32,P,A6,False,Vertical,559,True,360,DSNU-32-360-P-A,31.4,8.13,219.2,8.23,7.958,4.36,2.99,0.27200000000000024,False,False,False,0
16,PPV,Nenhuma,False,Horizontal,466,True,197,DSNU-16-197-PPV-A,39.7,7.11,271.1,7.29,7.071,2.19,1.04,0.2190000000000003,False,False,False,0
25,PPV,R3,False,Inclinada,281,True,137,DSNU-25-137-PPV-A,34.7,8.41,167.6,8.6,8.241999999999999,4.03,3.07,0.35800000000000054,False,False,False,0
63,PPS,Nenhuma,False,Vertical,827,True,28,DSNU-63-28-PPS-A,31.5,6.07,581.7,6.19,5.94,1.26,2.85,0.25,False,False,False,0
50,PPV,R3,False,Horizontal,961,True,192,DSNU-50-192-PPV-A,15.7,6.9,388.9,6.94,6.915,4.1,2.26,0.025000000000000355,False,False,False,0
32,PPV,R3,False,Vertical,292,True,333,DSNU-32-333-PPV-A,40.9,1.73,163.8,1.88,1.879,3.75,2.27,0.0009999999999998899,False,False,False,0
50,P,Nenhuma,True,Horizontal,35,True,106,DSNU-50-106-P-A,47.7,8.47,211.4,8.59,8.363,3.98,0.66,0.2270000000000003,False,False,False,0
50,P,R3,False,Inclinada,579,True,471,DSNU-50-471-P-A,46.7,3.72,520.9,3.83,3.533,0.57,1.39,0.29700000000000015,False,False,False,0
50,PPS,Nenhuma,False,Vertical,721,True,423,DSNU-50-423-PPS-A,32.4,9.14,242.0,9.290000000000001,9.244000000000002,1.18,1.69,0.045999999999999375,False,False,False,0
50,PPV,A6,False,Vertical,1166,True,214,DSNU-50-214-PPV-A,28.0,3.82,12.2,3.9299999999999997,3.6499999999999995,4.96,3.06,0.28000000000000025,False,False,False,0
12,PPV,Nenhuma,False,Vertical,266,True,21,DSNU-12-21-PPV-A,0.1,2.38,174.3,2.51,2.364,0.6,0.19,0.1459999999999999,False,False,False,0
12,PPV,Nenhuma,False,Inclinada,1040,True,50,DSNU-12-50-PPV-A,-7.4,8.74,531.7,8.83,8.519,3.03,0.91,0.31099999999999994,False,False,False,0
63,PPV,Nenhuma,False,Inclinada,884,True,320,DSNU-63-320-PPV-A,3.6,4.32,514.8,4.32,3.999,1.49,2.85,0.3210000000000002,False,False,False,0
63,PPV,Nenhuma,False,Inclinada,617,True,355,DSNU-63-355-PPV-A,6.0,8.39,512.2,8.450000000000001,8.257000000000001,4.47,2.35,0.19299999999999962,False,False,False,0
63,PPV,R3,False,Inclinada,900,True,124,DSNU-63-124-PPV-A,39.2,7.49,231.7,7.5,7.226,1.38,2.55,0.274,False,False,False,0
25,PPV,Nenhuma,False,Inclinada,176,True,303,DSNU-25-303-PPV-A,-9.8,5.83,704.4,5.91,5.581,2.48,3.71,0.32899999999999974,False,False,False,0
50,PPS,Nenhuma,False,Vertical,760,True,80,DSNU-50-80-PPS-A,39.2,5.33,447.1,5.42,5.156,2.11,3.04,0.26400000000000023,False,False,False,0
50,P,A6,True,Inclinada,402,True,247,DSNU-50-247-P-A,-0.3,5.11,688.2,5.19,5.091,0.55,3.58,0.0990000000000002,False,False,False,0
8,PPS,Nenhuma,False,Horizontal,497,True,8,DSNU-8-8-PPS-A,1.2,9.34,124.5,9.36,9.014999999999999,3.35,0.29,0.34500000000000064,False,False,False,0
40,PPV,R3,False,Inclinada,950,True,445,DSNU-40-445-PPV-A,-8.2,2.74,145.8,2.93,2.835,2.04,3.99,0.0950000000000002,False,False,False,0
12,P,Nenhuma,False,Inclinada,133,True,129,DSNU-12-129-P-A,49.5,2.69,624.4,2.78,2.412,2.9,0.56,0.3679999999999999,False,False,False,0
10,P,A6,False,Horizontal,584,True,27,DSNU-10-27-P-A,-8.5,5.44,169.2,5.630000000000001,5.490000000000001,3.16,0.55,0.13999999999999968,False,False,False,0
16,PPV,Nenhuma,False,Horizontal,626,True,58,DSNU-16-58-PPV-A,49.0,8.08,762.5,8.25,8.21,3.25,3.1,0.03999999999999915,False,False,False,0
16,PPV,Nenhuma,False,Vertical,196,True,78,DSNU-16-78-PPV-A,18.3,7.69,556.5,7.79,7.455,3.08,0.97,0.33499999999999996,False,False,False,0
25,PPS,R8,True,Horizontal,876,True,131,DSNU-25-131-PPS-A,40.5,7.86,106.8,7.9,7.538,1.44,0.23,0.3620000000000001,False,False,False,0
40,PPV,Nenhuma,False,Vertical,30,True,289,DSNU-40-289-PPV-A,22.2,2.59,161.9,2.67,2.417,3.32,3.76,0.2530000000000001,False,False,False,0
12,P,R3,False,Inclinada,622,True,152,DSNU-12-152-P-A,42.0,9.06,393.8,9.23,9.085,2.92,1.71,0.14499999999999957,False,False,False,0
20,PPV,Nenhuma,False,Horizontal,933,True,220,DSNU-20-220-PPV-A,56.3,4.28,648.1,4.45,4.36,4.23,2.91,0.08999999999999986,False,False,False,0
63,PPV,Nenhuma,False,Vertical,427,True,470,DSNU-63-470-PPV-A,4.0,3.3,33.1,3.4,3.383,1.93,0.5,0.016999999999999904,False,False,False,0
10,PPV,R8,True,Horizontal,253,True,37,DSNU-10-37-PPV-A,10.0,8.83,433.9,8.89,8.611,4.86,1.45,0.2789999999999999,False,False,False,0
32,P,R8,False,Vertical,412,True,480,DSNU-32-480-P-A,4.6,9.45,530.2,9.59,9.199,3.86,0.92,0.391,False,False,False,0
20,PPS,Nenhuma,False,Inclinada,158,True,160,DSNU-20-160-PPS-A,22.3,5.0,549.8,5.07,4.939,2.04,1.19,0.13100000000000023,False,False,False,0
10,P,Nenhuma,False,Inclinada,393,True,24,DSNU-10-24-P-A,10.0,1.84,93.5,1.9200000000000002,1.9030000000000002,4.06,0.01,0.016999999999999904,False,False,False,0
63,PPV,Nenhuma,False,Inclinada,256,True,80,DSNU-63-80-PPV-A,21.1,9.13,25.3,9.3,9.106,1.21,0.28,0.19400000000000084,False,False,False,0
12,P,Nenhuma,True,Inclinada,855,True,25,DSNU-12-25-P-A,57.8,5.13,452.5,5.25,5.013,4.25,3.43,0.2370000000000001,False,False,False,0
25,PPV,A6,False,Inclinada,90,True,474,DSNU-25-474-PPV-A,28.2,3.23,250.5,3.3,2.948,2.79,1.8,0.35199999999999987,False,False,False,0
10,PPS,Nenhuma,False,Inclinada,388,True,26,DSNU-10-26-PPS-A,3.6,4.81,764.1,4.85,4.76,4.02,3.03,0.08999999999999986,False,False,False,0
25,P,R8,False,Vertical,69,True,41,DSNU-25-41-P-A,24.9,9.22,563.8,9.370000000000001,9.198,2.2,3.51,0.1720000000000006,False,False,False,0
50,P,Nenhuma,True,Horizontal,212,True,240,DSNU-50-240-P-A,8.6,8.98,787.5,8.99,8.963000000000001,3.51,0.69,0.026999999999999247,False,False,False,0
32,PPS,R8,False,Horizontal,519,True,82,DSNU-32-82-PPS-A,59.7,5.85,662.4,5.9399999999999995,5.797999999999999,3.78,2.82,0.14200000000000035,False,False,False,0
20,PPV,R3,False,Inclinada,431,True,33,DSNU-20-33-PPV-A,22.0,3.26,448.8,3.4299999999999997,3.231,1.45,0.62,0.19899999999999984,False,False,False,0
25,PPV,A6,False,Vertical,653,True,435,DSNU-25-435-PPV-A,46.8,4.07,574.6,4.19,4.119000000000001,1.96,0.79,0.07099999999999973,False,False,False,0
50,PPS,Nenhuma,False,Inclinada,73,True,266,DSNU-50-266-PPS-A,37.0,7.45,384.0,7.53,7.325,2.02,0.2,0.20500000000000007,False,False,False,0
16,PPV,R8,False,Horizontal,864,True,91,DSNU-16-91-PPV-A,2.4,7.89,362.6,8.08,7.907,0.84,0.03,0.17300000000000004,False,False,False,0
50,P,A6,False,Horizontal,209,True,388,DSNU-50-388-P-A,13.0,5.34,475.6,5.4399999999999995,5.4239999999999995,3.55,0.62,0.016000000000000014,False,False,False,0
10,PPV,R3,False,Horizontal,814,True,60,DSNU-10-60-PPV-A,10.3,6.45,747.8,6.55,6.311,1.57,3.97,0.23899999999999988,False,False,False,0
16,PPS,A6,False,Vertical,1111,True,115,DSNU-16-115-PPS-A,25.7,4.03,391.4,4.21,3.957,1.29,3.76,0.2530000000000001,False,False,False,0
20,PPS,Nenhuma,True,Horizontal,467,True,310,DSNU-20-310-PPS-A,35.4,8.66,416.1,8.85,8.73,2.68,1.81,0.11999999999999922,False,False,False,0
63,PPS,Nenhuma,False,Horizontal,1150,True,68,DSNU-63-68-PPS-A,38.3,8.38,737.3,8.41,8.079,0.83,2.3,0.3309999999999995,False,False,False,0
8,PPV,A6,False,Horizontal,423,True,95,DSNU-8-95-PPV-A,-9.2,3.94,465.0,4.0,3.808,4.65,0.45,0.19200000000000017,False,False,False,0
10,PPS,Nenhuma,False,Horizontal,327,True,15,DSNU-10-15-PPS-A,-5.5,5.29,766.2,5.43,5.209,2.21,1.79,0.22100000000000009,False,False,False,0
16,PPS,Nenhuma,False,Inclinada,749,True,79,DSNU-16-79-PPS-A,5.9,1.7,777.3,1.73,1.507,2.32,1.7,0.2230000000000001,False,False,False,0
63,P,R3,False,Vertical,366,True,474,DSNU-63-474-P-A,5.8,6.94,444.9,7.0200000000000005,6.623,2.31,3.51,0.39700000000000024,False,False,False,0
50,P,Nenhuma,False,Inclinada,605,True,447,DSNU-50-447-P-A,-0.9,6.25,398.6,6.37,6.213,1.63,2.4,0.15700000000000003,False,False,False,0
63,P,Nenhuma,False,Vertical,663,True,194,DSNU-63-194-P-A,60.0,7.39,786.3,7.58,7.465,3.73,2.29,0.11500000000000021,False,False,False,0
25,PPV,Nenhuma,False,Inclinada,92,True,424,DSNU-25-424-PPV-A,27.0,3.15,206.8,3.26,3.113,2.27,2.2,0.1469999999999998,False,False,False,0
63,PPV,Nenhuma,False,Horizontal,334,True,15,DSNU-63-15-PPV-A,51.8,6.17,592.0,6.33,6.087,1.37,2.52,0.24300000000000033,False,False,False,0
40,PPV,R8,False,Vertical,265,True,385,DSNU-40-385-PPV-A,-1.1,3.35,303.4,3.41,3.3600000000000003,2.28,1.96,0.04999999999999982,False,False,False,0
32,P,Nenhuma,False,Horizontal,888,True,178,DSNU-32-178-P-A,49.0,8.17,210.0,8.2,7.972999999999999,3.87,2.28,0.2270000000000003,False,False,False,0
32,PPS,R3,False,Inclinada,1076,True,306,DSNU-32-306-PPS-A,11.2,9.28,209.9,9.319999999999999,9.312,1.18,0.89,0.007999999999999119,False,False,False,0
25,P,Nenhuma,False,Horizontal,79,True,206,DSNU-25-206-P-A,25.0,3.33,501.9,3.5,3.351,4.87,3.07,0.14900000000000002,False,False,False,0
10,PPV,Nenhuma,False,Vertical,1040,True,76,DSNU-10-76-PPV-A,2.7,1.45,538.7,1.6199999999999999,1.601,3.09,2.64,0.018999999999999906,False,False,False,0
12,PPS,Nenhuma,True,Inclinada,0,True,112,DSNU-12-112-PPS-A,9.2,2.42,366.6,2.56,2.279,2.63,0.22,0.28100000000000014,False,False,False,0
12,P,Nenhuma,False,Horizontal,1013,True,45,DSNU-12-45-P-A,5.7,3.08,529.5,3.2,2.999,1.98,3.91,0.20100000000000007,False,False,False,0
16,PPV,Nenhuma,False,Vertical,369,True,190,DSNU-16-190-PPV-A,25.0,1.43,630.8,1.56,1.387,2.76,1.62,0.17300000000000004,False,False,False,0
50,PPV,Nenhuma,False,Horizontal,926,True,213,DSNU-50-213-PPV-A,40.0,2.33,779.8,2.38,2.276,3.25,2.12,0.10400000000000009,False,False,False,0
50,PPS,Nenhuma,False,Vertical,509,True,411,DSNU-50-411-PPS-A,42.6,6.68,352.3,6.71,6.601,3.27,1.95,0.10899999999999999,False,False,False,0
16,P,Nenhuma,False,Vertical,32,True,12,DSNU-16-12-P-A,58.7,2.83,579.5,2.98,2.977,2.94,0.0,0.0030000000000001137,False,False,False,0
25,P,A6,False,Inclinada,294,True,300,DSNU-25-300-P-A,32.8,7.21,570.6,7.28,7.072,0.5,1.19,0.20800000000000018,False,False,False,0
32,P,Nenhuma,True,Vertical,541,True,200,DSNU-32-200-P-A,16.4,4.92,566.8,5.02,4.6979999999999995,1.74,3.64,0.32200000000000006,False,False,False,0
8,PPS,Nenhuma,False,Inclinada,528,True,39,DSNU-8-39-PPS-A,-8.5,3.12,255.1,3.24,3.1340000000000003,1.56,3.09,0.10599999999999987,False,False,False,0
8,PPS,Nenhuma,False,Horizontal,1038,True,98,DSNU-8-98-PPS-A,46.1,8.02,661.4,8.15,7.986000000000001,3.64,2.11,0.1639999999999997,False,False,False,0
63,PPS,Nenhuma,False,Horizontal,543,True,369,DSNU-63-369-PPS-A,52.6,8.15,776.9,8.23,8.138,4.18,2.6,0.09200000000000053,False,False,False,0
25,PPS,Nenhuma,False,Vertical,862,True,274,DSNU-25-274-PPS-A,47.3,7.89,348.7,8.08,8.056000000000001,4.26,2.47,0.023999999999999133,False,False,False,0
32,P,Nenhuma,False,Vertical,16,True,206,DSNU-32-206-P-A,38.7,8.73,664.6,8.92,8.646,3.28,2.72,0.27399999999999913,False,False,False,0
25,P,Nenhuma,True,Inclinada,1086,True,191,DSNU-25-191-P-A,43.8,1.75,657.5,1.79,1.5230000000000001,1.8,0.3,0.2669999999999999,False,False,False,0
16,PPV,Nenhuma,False,Inclinada,152,True,33,DSNU-16-33-PPV-A,8.8,5.36,505.2,5.430000000000001,5.327000000000001,4.54,1.32,0.10299999999999976,False,False,False,0
25,PPS,R8,False,Horizontal,919,True,145,DSNU-25-145-PPS-A,34.5,6.36,565.8,6.37,6.183,3.15,3.15,0.18700000000000028,False,False,False,0
16,PPV,R3,False,Inclinada,1045,True,135,DSNU-16-135-PPV-A,8.5,6.47,380.1,6.64,6.446,3.5,2.45,0.19399999999999995,False,False,False,0
8,P,A6,True,Inclinada,493,True,32,DSNU-8-32-P-A,-6.0,3.98,418.6,4.13,3.897,2.78,3.45,0.2330000000000001,False,False,False,0
40,PPV,R3,False,Vertical,434,True,222,DSNU-40-222-PPV-A,44.1,8.43,314.2,8.58,8.3,2.74,0.71,0.27999999999999936,False,False,False,0
40,PPS,Nenhuma,False,Horizontal,788,True,36,DSNU-40-36-PPS-A,17.2,2.28,216.9,2.4499999999999997,2.2289999999999996,2.47,0.14,0.22100000000000009,False,False,False,0
40,P,Nenhuma,False,Inclinada,494,True,441,DSNU-40-441-P-A,-5.1,9.12,583.8,9.309999999999999,9.017,2.54,2.96,0.29299999999999926,False,False,False,0
32,PPS,Nenhuma,False,Horizontal,990,True,392,DSNU-32-392-PPS-A,38.6,8.25,514.9,8.25,8.166,3.31,1.79,0.08399999999999963,False,False,False,0
20,PPV,Nenhuma,False,Horizontal,1170,True,208,DSNU-20-208-PPV-A,33.2,4.71,672.2,4.75,4.708,0.91,0.2,0.041999999999999815,False,False,False,0
16,P,R3,False,Inclinada,792,True,90,DSNU-16-90-P-A,-0.5,3.5,390.0,3.62,3.456,1.34,0.86,0.16400000000000015,False,False,False,0
63,PPS,Nenhuma,False,Horizontal,683,True,476,DSNU-63-476-PPS-A,20.2,5.97,183.0,6.08,5.9190000000000005,4.34,0.36,0.1609999999999996,False,False,False,0
12,PPS,Nenhuma,True,Horizontal,593,True,178,DSNU-12-178-PPS-A,6.3,1.23,294.1,1.26,0.877,1.7,1.78,0.383,False,False,False,0
25,PPV,Nenhuma,False,Inclinada,702,True,337,DSNU-25-337-PPV-A,55.8,8.41,36.9,8.47,8.131,3.83,0.21,0.3390000000000004,False,False,False,0
8,P,Nenhuma,False,Inclinada,736,True,75,DSNU-8-75-P-A,4.6,2.07,792.9,2.26,2.0909999999999997,0.66,0.14,0.16900000000000004,False,False,False,0
8,P,R3,False,Horizontal,146,True,63,DSNU-8-63-P-A,49.6,5.52,302.4,5.699999999999999,5.686999999999999,0.26,1.72,0.0129999999999999,False,False,False,0
32,PPV,R3,True,Vertical,624,True,258,DSNU-32-258-PPV-A,-2.1,2.06,418.3,2.21,1.955,2.96,0.79,0.2549999999999999,False,False,False,0
12,PPS,Nenhuma,False,Inclinada,802,True,30,DSNU-12-30-PPS-A,42.6,7.54,232.9,7.69,7.638000000000001,2.95,3.84,0.0519999999999996,False,False,False,0
63,PPV,Nenhuma,False,Inclinada,397,True,322,DSNU-63-322-PPV-A,19.7,4.19,250.6,4.2700000000000005,3.8860000000000006,3.0,2.21,0.3839999999999999,False,False,False,0
16,PPS,R8,False,Inclinada,973,True,23,DSNU-16-23-PPS-A,26.3,5.12,433.2,5.28,5.003,2.04,2.94,0.27700000000000014,False,False,False,0
32,P,Nenhuma,False,Inclinada,1174,True,3,DSNU-32-3-P-A,27.8,6.43,587.2,6.5,6.107,1.86,1.37,0.3929999999999998,False,False,False,0
25,PPV,A6,False,Vertical,149,True,175,DSNU-25-175-PPV-A,16.8,8.88,444.4,8.98,8.936,1.95,3.13,0.04400000000000048,False,False,False,0
63,PPV,R8,False,Horizontal,27,True,419,DSNU-63-419-PPV-A,17.1,9.41,20.1,9.49,9.475,0.36,0.17,0.015000000000000568,False,False,False,0
16,P,Nenhuma,False,Horizontal,138,True,126,DSNU-16-126-P-A,42.3,3.94,539.7,4.08,4.04,4.93,0.33,0.040000000000000036,False,False,False,0
32,PPS,R3,False,Inclinada,762,True,446,DSNU-32-446-PPS-A,40.7,6.17,481.1,6.31,6.225,3.49,2.02,0.08499999999999996,False,False,False,0
50,PPV,R8,False,Horizontal,19,True,409,DSNU-50-409-PPV-A,21.3,4.03,336.4,4.08,3.797,0.24,0.2,0.2829999999999999,False,False,False,0
32,PPS,R3,True,Horizontal,1018,True,386,DSNU-32-386-PPS-A,-3.6,7.55,14.2,7.74,7.718,2.18,0.57,0.02200000000000024,False,False,False,0
63,PPS,Nenhuma,False,Inclinada,714,True,314,DSNU-63-314-PPS-A,18.4,6.29,32.0,6.44,6.216,0.09,0.66,0.2240000000000002,False,False,False,0
20,PPV,R3,False,Inclinada,498,True,139,DSNU-20-139-PPV-A,32.8,5.44,669.4,5.5200000000000005,5.4990000000000006,3.35,2.38,0.020999999999999908,False,False,False,0
16,P,Nenhuma,False,Inclinada,877,True,98,DSNU-16-98-P-A,26.9,3.12,675.8,3.13,2.7319999999999998,0.13,3.63,0.39800000000000013,False,False,False,0
8,PPS,Nenhuma,False,Inclinada,347,True,67,DSNU-8-67-PPS-A,46.1,4.65,345.9,4.71,4.45,0.72,3.61,0.2599999999999998,False,False,False,0
10,PPS,Nenhuma,False,Horizontal,374,True,100,DSNU-10-100-PPS-A,-4.0,3.64,422.1,3.67,3.348,2.4,1.17,0.32200000000000006,False,False,False,0
25,PPV,Nenhuma,True,Vertical,456,True,99,DSNU-25-99-PPV-A,40.9,2.58,183.2,2.62,2.2880000000000003,3.35,1.97,0.33199999999999985,False,False,False,0
8,P,Nenhuma,False,Inclinada,549,True,73,DSNU-8-73-P-A,36.6,3.56,87.2,3.59,3.211,2.17,1.39,0.379,False,False,False,0
40,PPS,R3,False,Vertical,1197,True,480,DSNU-40-480-PPS-A,50.6,5.23,117.4,5.37,5.3020000000000005,3.15,2.91,0.06799999999999962,False,False,False,0
63,PPV,R8,False,Inclinada,1062,True,481,DSNU-63-481-PPV-A,10.0,7.41,368.8,7.45,7.385,0.63,0.37,0.06500000000000039,False,False,False,0
25,PPV,R8,False,Inclinada,614,True,371,DSNU-25-371-PPV-A,-7.3,8.08,159.0,8.22,7.993,0.94,3.26,0.2270000000000003,False,False,False,0
40,PPS,Nenhuma,False,Horizontal,1021,True,455,DSNU-40-455-PPS-A,8.9,8.75,156.9,8.88,8.599,3.12,3.42,0.2810000000000006,False,False,False,0
8,PPS,Nenhuma,True,Horizontal,852,True,53,DSNU-8-53-PPS-A,43.5,2.0,500.4,2.1,1.7590000000000001,4.81,2.84,0.34099999999999997,False,False,False,0
10,PPS,R8,False,Vertical,1163,True,24,DSNU-10-24-PPS-A,36.6,9.05,672.7,9.15,8.803,1.29,0.94,0.34699999999999953,False,False,False,0
25,PPS,Nenhuma,False,Horizontal,614,True,211,DSNU-25-211-PPS-A,28.9,1.42,364.3,1.44,1.115,0.77,1.79,0.32499999999999996,False,False,False,0
25,PPS,Nenhuma,True,Vertical,57,True,88,DSNU-25-88-PPS-A,13.8,1.76,184.1,1.88,1.589,3.77,2.8,0.2909999999999999,False,False,False,0
32,PPS,A6,False,Horizontal,455,True,461,DSNU-32-461-PPS-A,-5.6,7.86,560.9,7.86,7.634,1.65,1.3,0.22599999999999998,False,False,False,0
25,P,R8,False,Horizontal,275,True,186,DSNU-25-186-P-A,22.1,2.9,33.4,2.98,2.858,2.45,1.16,0.12199999999999989,False,False,False,0
63,PPS,Nenhuma,False,Vertical,620,True,259,DSNU-63-259-PPS-A,-8.8,6.37,66.1,6.45,6.133,0.52,3.87,0.31700000000000017,False,False,False,0
40,P,R3,False,Inclinada,146,True,88,DSNU-40-88-P-A,28.0,9.44,315.6,9.52,9.331,1.38,2.48,0.18900000000000006,False,False,False,0
16,PPV,Nenhuma,False,Vertical,235,True,138,DSNU-16-138-PPV-A,14.9,1.17,505.1,1.24,1.16,1.22,3.58,0.08000000000000007,False,False,False,0
16,P,Nenhuma,False,Inclinada,306,True,161,DSNU-16-161-P-A,53.6,7.92,31.0,8.06,7.7410000000000005,4.17,2.5,0.31899999999999995,False,False,False,0
12,P,R3,False,Horizontal,1135,True,178,DSNU-12-178-P-A,8.6,9.2,265.7,9.379999999999999,9.281999999999998,2.91,0.35,0.09800000000000075,False,False,False,0
25,PPS,Nenhuma,False,Inclinada,207,True,492,DSNU-25-492-PPS-A,13.0,8.03,283.4,8.2,8.187,3.7,1.71,0.0129999999999999,False,False,False,0
10,PPV,R8,True,Inclinada,929,True,66,DSNU-10-66-PPV-A,2.7,6.95,251.6,7.0200000000000005,7.009,4.8,2.82,0.01100000000000012,False,False,False,0
12,P,Nenhuma,False,Vertical,1119,True,131,DSNU-12-131-P-A,56.7,8.26,421.9,8.299999999999999,8.149,0.09,1.02,0.1509999999999998,False,False,False,0
16,PPS,Nenhuma,False,Vertical,1131,True,60,DSNU-16-60-PPS-A,45.6,8.81,511.1,9.01,8.855,1.45,0.8,0.15499999999999936,False,False,False,0
10,PPV,R3,True,Horizontal,961,True,81,DSNU-10-81-PPV-A,20.1,5.0,286.6,5.11,4.729,4.18,2.35,0.3810000000000002,False,False,False,0
12,P,Nenhuma,False,Inclinada,218,True,111,DSNU-12-111-P-A,20.3,8.41,198.1,8.43,8.233,3.78,1.17,0.19699999999999918,False,False,False,0
12,PPS,Nenhuma,True,Horizontal,151,True,143,DSNU-12-143-PPS-A,28.1,3.37,516.0,3.38,3.005,1.4,1.87,0.375,False,False,False,0
50,PPV,Nenhuma,False,Horizontal,163,True,104,DSNU-50-104-PPV-A,-7.7,1.26,543.4,1.45,1.0979999999999999,2.65,3.02,0.3520000000000001,False,False,False,0
